reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOFWt3PyyB5ktwa6h1GuLFv_cShtNOsSks2ezQBs12mBweAE7CBtpFynP9ZH0sYq7Tm4eTVsIUVT2RdOrw,Tina Macdonald,https://play-lh.googleusercontent.com/a-/AOh14Gj4F_DJuOGEqSXoNvX7IFip4bC55WRkWBEv84Ng,"Couldn't get the hang of it, I want something simple and cheaper to remind me of birthdays and dog to vets etc",2,0,,2020-06-28 06:31:18,"90% of the app is completely free, and you can enjoy as many Reminders as you wish. We have an extensive Help Center detailing how to utilize the features -https://support.any.do/. You are also welcome to contact us at https://www.any.do/contact_form with any questions. We'll be happy for an updated review once you get to know the app better :)",2020-07-01 12:35:52,newest,com.anydo
gp:AOqpTOGVmH77AFbctn2-c9taUTDu5-hGZguoMr8Tljs49_XTdZr2t_GUN1Vt6zmMHGd4O1ETWiABUdx6bzJv9Q,Vadym Abramuk,https://play-lh.googleusercontent.com/-bSYdk_A9Nk0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnAmmrTIyZuugIt_YG6l-p0F96HWg/photo.jpg,"Too annoying premium advertising, darkmode is premium only",2,0,,2020-06-27 21:17:13,"The Premium ad only shows up when first opening the app, and when clicking on a Premium feature. You can opt out by clicking on 'No, Thanks' on the ad. At the moment, the dark theme is available for Premium users, however, we are working on adding it to the standard version in the near future, so keep an eye out :)",2020-07-01 12:27:06,newest,com.anydo
gp:AOqpTOHM13wRqkRIhLt49wcEajQ9U5fJPX1Unb4res5PI8DS9aAp60oMjejdzDiFF_TGLYl0MDh2x3iJQ-5KLg,Brandon Lewis,https://play-lh.googleusercontent.com/a-/AOh14Gh0caV60IrBxjXVypVtCWhfqDgkCPPIOerbGxYYXw,"The app was an okay task organizer at best, although it required internet and was ridden with adds and paywalls for a monthly ""premium"" subscription. Even if they asked for support, id prefer a one time payment of a higher amount like, $5 to unlock all features.",2,0,,2020-06-23 08:20:46,"Please note that Any.do offers several plans, which you can learn about here- https://support.any.do/premium/. The Premium ad only shows up when first opening the app, and when clicking on a Premium feature. You can opt out by clicking on 'No, Thanks' on the ad. For any questions or assistance, please contact us at https://www.any.do/contact_form",2020-06-23 12:20:04,newest,com.anydo
gp:AOqpTOEfH4bcXq7wXgkkotAeRhJqk6AuCrbd1xIrVKPwtmdysK1gf3L-lioBOiiAg-4nBVaUbMGuhUtwpRSVfA,Sophie Rose,https://play-lh.googleusercontent.com/a-/AOh14Ghpks0IQbklZklwEH6wyhAjvS45xNXJgV_9fD-n,Used to be good but now doesn't even notify me (and yes this is with the settings amended accordingly),2,1,5.2.0.9,2020-06-20 15:58:15,"Sorry about that. Please send us a bug report via your app Settings - Support, we will be happy to get to the bottom of this for you.",2020-06-21 17:51:04,newest,com.anydo
gp:AOqpTOHhkkfUTCThyXkvibm8leSm9gDnpZNYrEdNif3quZxExSiaCUePItAJS_j59P5ngWxTFMY_fDKKZAzW6g,Richard Moore,https://play-lh.googleusercontent.com/a-/AOh14GgTWAYygdP7zFHqUNyIjBshMkuWzbwuVr-K0_N2yA,"Some of the sentences on my lists go off the screen, so we need an option to wrap the text when it reaches the right side of the screen. As of June 4, 2017, I can not sign on anymore using samsung galaxy after upgrading to Android 7.0 software. As of 6-19-2020, I never did get any.do to work on my Samsung galaxy s7, but it now works on my Samsung note 8.",2,6,4.17.0.3,2020-06-20 01:54:20,Thank you for the update. We have an extensive Help Center detailing how to utilize the features -https://support.any.do/. You are also welcome to contact us at https://www.any.do/contact_form with any questions. We'll be happy for an updated review once you get to know the app better :),2020-06-21 17:40:40,newest,com.anydo
gp:AOqpTOHM-g3uyH_2exwCDpkRbvrBjf0gPMrIuHQBwET1V3sL3Xncc-Z1hFq8wyRLHGqB1gRt8NrmZd5PLOPiBw,Alexander Paulavec,https://play-lh.googleusercontent.com/a-/AOh14Gje2OH8bXjEUwLZZbVc7i3jlslJgKEDrrE3dl7yhA,"You better don't rotate your phone from vertical to horizontal when typing new task, because it will be GONE. Any.Do support team said 2 years ago that it will be fixed, but it's still not. Also I have over 80 tasks and would love to see the search feature and ability to sort tasks by the date of their creation and by the alert date. The search was implemented but I don't know how to use it. Probably it works only on paid version.",2,11,5.2.0.9,2020-06-15 19:41:10,"Hi Alexander, you can learn more about using the search option on our Help Center here- https://support.any.do/sorting-and-filtering/. For further assistance, please contact us here- https://www.any.do/contact_form",2020-06-16 12:18:00,newest,com.anydo
gp:AOqpTOHVeSH5RvLWwSJ1hlXTgzSiabn9kEWTYQPzlKvFFd_UxDCBLJr_BzRRNf7QNxhMXAkoYNXaOEM2Y4YymQ,Lali Nozadze,https://play-lh.googleusercontent.com/-zGSi1mF_M7I/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclLOytvyTCYIzJNjzjTa14b9c23bg/photo.jpg,i liked it because of plan a tree cz i really needed it but it's expensive soo.. k bye,2,1,5.1.2.2,2020-06-13 16:02:25,"90% of the app is completely free and unlike similar apps, we allow our users to enjoy most of the features for as long and as much as they wish. Our prices are per the industry standards. Let us know if you have any questions or suggestions, simply contact us at- https://www.any.do/contact_form",2020-06-15 12:15:03,newest,com.anydo
gp:AOqpTOFJVcvWkklXh2toDt1gRVgeXcfeBxa95odVg8ds_z5R9KsAsIIovvzmWVK_7_gg3BcrQ6kTfq2GZ8r8aQ,Wok Le,https://play-lh.googleusercontent.com/a-/AOh14GgB871NevORb2_1i4tCikBulukmfhpVvWQgb1ya,The update is annoying. I want to add time on the list. But you just add time tag feature which make the time that i put not being displayed.,2,3,5.1.1.13,2020-06-11 06:34:38,"Please note that we've recently released a new feature called Smart Type, which allows you to add a task using natural tongue, and determine the Reminder date automatically. Please note that you can disable the reminder by clicking on the time that shows in blue. For any questions or assistance, please contact us at https://www.any.do/contact_form.",2020-06-11 12:26:26,newest,com.anydo
gp:AOqpTOHcS_pzDO22YcLdH-IeGkAqf4GjpoR0CogH7IWOG1FvlhlRipiRlTFVo6_p1lxOTwuR4r17lFkjuy8mDg,HA ones,https://play-lh.googleusercontent.com/-fx2qCXBLbfc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck0xx-no2EwNF0ZnlhcITzKdY_yxg/photo.jpg,LAGGIN! cannot open. Tq,2,0,5.1.1.13,2020-06-10 12:07:30,"Sorry about that. Please uninstall and reinstall the app's latest version from Google Play. If you're still experiencing any issue, kindly contact us at- https://www.any.do/contact_form, so our team can look into this for you.",2020-06-10 12:37:36,newest,com.anydo
gp:AOqpTOEJ0P-vZGzr75nl61vJIAMfLRsPAheISh5Fg8fo55fhz22coQ3xg-SkwwT76vwNen5LpQYKiQy3bfAMAw,Kareem Kamal,https://play-lh.googleusercontent.com/a-/AOh14GhdyVyTWTXMiVsgGcMGJYHvTh7lK79XoZYldOYZJQ,Recurring reminders are available for free in Google reminder. You can't Monetize the basic functions.,2,0,,2020-06-08 22:29:40,"The Recurring Reminders feature is free! You can get multiple reminders for any task, for as long as you need :) For instructions on how to set the Recurring Reminders in in our Help Center: https://support.any.do/recurring-reminders/.  For any questions or assistance, please contact us at https://www.any.do/contact_form",2020-06-09 12:12:15,newest,com.anydo
gp:AOqpTOEgpw0juk3N5r4x5aIkVJZ-RC8XhLQuGdqu-W-nHrEx4mr8tUdbseeLIDdSJMi6e7L7ZWj4uR4aLriUXA,Bill T,https://play-lh.googleusercontent.com/-RoUAt8ReFLE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclLQ9eY3-xqe9JFLOx0Qbqd0qG2lg/photo.jpg,For me it frequently stops syncing. I currently can't get it working again. But when it was working it was great.,2,4,5.1.1.13,2020-06-06 22:25:41,"Please note that the sync of your mobile app depends on many factors such as network connectivity, background permissions and random intervals in which your OS is calling our servers for new data. If you're experiencing any specific issue, please submit a bug report via the app Settings - Support, so our team can look into it for you!",2020-06-08 12:44:24,newest,com.anydo
gp:AOqpTOHpaVq9vzplAGvFEFSnAWstwOe3zKsAhyWP3HGoEGdOSWp62xQYmxL0X8EOifCYyCAieOeqFLZbn32urA,s b,https://play-lh.googleusercontent.com/-w9U0PSOl9No/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckCWh9IfreKeEpFORNRRWiHhG_YLA/photo.jpg,Doesnt work on windows,2,0,4.16.2.7,2020-06-02 05:24:55,"Any.do is supported on all platforms, inclusing Windows. From checking our records, we can see that you have contacted us regarding a specific scenario, and our team is already looking into this for you :)",2020-06-02 12:54:25,newest,com.anydo
gp:AOqpTOHXsHJUk9ZUNUvHzWpKuPTfrSN_LxgZh3PwC8dkOoOJGpXXZHeKW48l1M1uAvlkO0U_3ziRDJrIbmJaJg,korian sarafian,https://play-lh.googleusercontent.com/a-/AOh14GjWNgsaixek90vDgtqeHvGDyUVg6gpuAXFDr3972g,not user friendly.,2,0,,2020-05-29 17:44:55,,,newest,com.anydo
gp:AOqpTOHgbJdwtDO1YPM_EMxm47wIptWpSRQghZArbxewDH6sp42vTjma9LLB9aQZQTBCE1HYogBLLX4dh13zcA,Spencer Frail,https://play-lh.googleusercontent.com/a-/AOh14Gg2lGcRMMnZZrmeHKxT6kUWvEPYwUF1n7astJps,Used to love this app. After the latest update its garbage! Can't turn off the automatic date/time thing that erases what you put in and sends it to that date or time. Will hang onto it for a bit in hopes that a new update will fix this issue. Or at least give the option to turn it off.,2,18,5.1.1.13,2020-05-27 01:23:29,"We've recently released a new feature called Smart Type, which allows you to add a task using natural tongue, and determine the Reminder date automatically. Be advised that we are currently working on a disable option for the Smart Type, for one of the upcoming version updates. For any questions, please contact us at- www.any.do/contact_form.",2020-05-27 13:07:26,newest,com.anydo
gp:AOqpTOEbqPEOaE1u8Z5kgtOKEnyhbSrlUsVn_aADnK_dhURIxSjpr5axd1EeUSunXMyj24vilM3tifhhWpDSkQ,Jeremy Schneider,https://play-lh.googleusercontent.com/a-/AOh14Gj839t25_qCPI50Vg8udCaV-GzOrDDgquJvUq9w0w,"The website boasts that any.do is the best grocery list app for Android Wear. Lies. There is no way to view lists on Android Wear, only add tasks. You can view lists on Apple Watch. This is the feature I need and I guess I'll look elsewhere.",2,6,5.1.1.13,2020-05-27 00:27:02,,,newest,com.anydo
gp:AOqpTOEWyNdNM487JXiAt3gV4xZ-c5sLNIy8QL5Dl-kUXDIP5GcpWLSvqBm0c5Oly2hutQZov839nBOHzPSlkg,darsh dave,https://play-lh.googleusercontent.com/-psehdJ1zPEY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnErpkkkp1TNRMzcLietPLLtuEnQg/photo.jpg,"Reminder does not pop up on time or in some cases, does not pop up at all",2,0,,2020-05-24 23:03:59,"It sounds like there may be an issue with your device allowing the app to send notifications properly. Please uninstall and reinstall the app's latest version from Google Play. If you're still experiencing any issue, kindly submit a bug report via Settings - Support so our team can look into this for you.",2020-05-26 13:37:39,newest,com.anydo
gp:AOqpTOFLSAhlN0NpxlI2BgGYHxbGyPyDn4rmMUmxHz20xIpFx97HgReKCSZKHtp1Ag7h_RRoI-Iqlpk-Os_dpg,Allan Burias,https://play-lh.googleusercontent.com/-bqgBbiUi_2g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl--iI8MKzGzk_8-0VsvL1uegcqJQ/photo.jpg,I love using this app however when I installed it to one of my phones I cannot login to it. It just keeps closing. I don't know what's wrong. Also I wish the widget would contain date and time of the tasks not just tick marks.,2,14,5.1.1.13,2020-05-23 03:40:14,"Please uninstall and reinstall the app's latest version from Google Play. If you're still experiencing any issue, kindly contact us at- https://www.any.do/contact_form, so our team can look into this for you. Please note that you can click on any Task from the widget in order to directly open its full task menu.",2020-05-24 13:29:41,newest,com.anydo
gp:AOqpTOH1fXXOsZ-mhQLOYFN4pG_OHuO3pe29ujPSdYzLP8tIFkunb40vtYQ31Icx4KF3RCHcss0b6M-3nti4mQ,Oliver Pohlmann,https://play-lh.googleusercontent.com/a-/AOh14GhqpuUgLT4qI1TgILTh5Bx5Ivv0L-cqoNPDyKI89yw,"Not the bloody annoying calendar/task widget thing again. You did this once before. I don't want to use your calendar, just the task list so please bring back the option of a widget without the calendar option written at the top. Will use an alternative until I see AnyDo has been updated.",2,49,5.0.0.11,2020-05-19 05:51:15,"The 'Transparent Tasks' widget can display all your tasks organized by 'Time' or 'List', in accordance with the app, so you are in no way required to use the calendar view. You are welcome to learn more about the widgets on our Help Center- https://support.any.do/widgets/. That said, we're looking into adding the old widget back :)",2020-05-19 13:47:23,newest,com.anydo
gp:AOqpTOFz2vL8MN_cCk-C8GcIDo9hWPFDsm3Ue3Td_l1Pel2Qwte8M_84AkKpH9SMu3zprBhOK5pYQJV5xQD7Mw,Sean Goresht,https://play-lh.googleusercontent.com/a-/AOh14GjmFy4R6dmwzgPuykLV_AnJNyA3vNZ11vipYyQEjZ4,"Paywall, even for dark theme. Very disappointed",2,2,5.0.0.11,2020-05-18 20:42:01,"90% of the app is completely free, and unlike similar apps, we allow our users to enjoy all core features for as long and as much as they wish. Be advised that the dark theme was a part of the original Premium plan a few years back, however, we are working on adding it to the standard version in the near future, so keep an eye out :)",2020-05-19 13:25:16,newest,com.anydo
gp:AOqpTOGB-XvYEMCyR1K_6yPIoQngcbp_7II9Pkq0qZzxr3BpFvpP0OQ08Ucs1Kjx-YswKK0HYAMkwoQQ3o-JuQ,Hari Haran Hk,https://play-lh.googleusercontent.com/a-/AOh14GjQ1KrQGZZApvI8GBtpgQf6dKNPINpTSs-6iDSh,Not yet solved. Cannot log in,2,1,,2020-05-18 16:16:33,"Sorry about that. Please uninstall and reinstall the app's latest version from Google Play. If you're still experiencing any issue, kindly contact us at- https://www.any.do/contact_form, so our team can look into this for you.",2020-05-19 13:04:09,newest,com.anydo
gp:AOqpTOGZYjVKNeeMNKFgmZD4iYDkKW4H336d71aaXDPtJr6D5nnZ5Anj66ZlJUnAKBr5HJBn4JG6H03pDCKYog,cymrobalch,https://play-lh.googleusercontent.com/-GkHNxeBXn_I/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckIFkuBHjU_c-ZV76R7_UYh3gDHrQ/photo.jpg,"I need this app to share tasks real time with my significant other. Unfortunately, when she is adding tasks from iOS, sometimes they do no show up for me. Switching to Microsoft To Do and no problems. Additionally, being able to paste multiple cells from Excel makes MS offering indispensable, something I would sorely miss if I returned to Any.do.",2,0,5.0.0.10,2020-05-16 17:32:29,"We are unaware of any issues with sharing tasks, so that's odd. Please make sure that you are following the instructions provided on our Help Center here- https://support.any.do/sharing-lists-and-tasks/. If you're still experiencing issues, please submit a bug via Settings - Support, we will be happy to look into this for you :)",2020-05-17 15:29:31,newest,com.anydo
gp:AOqpTOHt1sUGxgC8IhK57oqOr-9Rjc2Vu9HwDd0cDnS_ZbA7u8ZeaprZGuaIwPXB-RxyaKIknF5adVRtgKLI0A,Mustafa Hasan,https://play-lh.googleusercontent.com/a-/AOh14GiuG8jfJI6ZKXvrcDwKlIG8y-2vj_ZbKAy8FrkUTQ,useless,2,0,,2020-05-16 10:01:56,Sorry you feel this way! We have an extensive Help Center detailing how to utilize the features -https://support.any.do/. You are also welcome to contact us at https://www.any.do/contact_form with any questions.,2020-05-17 15:20:33,newest,com.anydo
gp:AOqpTOEjqGIwGjQoJyJuwTZo-TRqAKjOllyyf-BCvYk8Ko3O9-UaifIHo39M9USDuN1CR8bbD_f4Tqv2miGIcw,Sudipto Banerjee,https://play-lh.googleusercontent.com/a-/AOh14Ghiy6-9uTTMd28x7SdXimhjkwGIGHxpm6zhtFkZf-c,It can't adjust tasks with real-time line.,2,2,5.0.0.11,2020-05-15 12:10:38,"An update with a fix for this was released, just not too long ago :) Please uninstall and reinstall the app's latest version from Google Play. If you're still experiencing any issue, kindly submit a bug report via your app Settings - Support, so our team can look into this for you.",2020-05-17 14:59:58,newest,com.anydo
gp:AOqpTOEJP34sCxk488IpRRVr8cHBmMgIIemidTRE4fbsC3xuXLuROda6hURvY-Qq7CNLuhkF45ovLCcjctoTmw,Be Happy,https://play-lh.googleusercontent.com/a-/AOh14Gjscn9L2WroEltqBC-y9--_nEW6auO3ofP0DyVJGQ,I actually love this and have use this for a year but the new update is no good at all that I need to edit my review due to the changes...,2,1,4.16.1.6,2020-05-15 11:29:46,"We work hard to make Any.do the best that it can be. Was there a specific issue you encountered? We will be happy to assist, should you submit a bug report via Settings - Support so our team can look into this for you.",2020-05-17 14:59:29,newest,com.anydo
gp:AOqpTOFHuvEjKAV8i5X_YqNdyks-hmfPXmfwZSAx2ODaGCIBsznony3Oc8wV-i9PJDDbs5Wfr-gpHR7o6heHBg,Jess Nolt,https://play-lh.googleusercontent.com/-tx9Uw9BEUfI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclI2atVSI2zxDaCTIzQt-IR7IMV3A/photo.jpg,"In a word: clunky. I like the calendar integration, however everything else is basic and clunky. Simply adding a task to a list takes 3 clicks and you CANNOT SET A DATE, TIME, SUBTASKS, OR NOTES UNLESS YOU EXIT OUT OF THE TASK AND GOING BACK TO YOUR LIST. The app is designed to give you as many notifications as it can and constantly advertise the premium version. And whatever you do, DO NOT SIGN UP FOR A FREE TRIAL UNLESS YOU'RE WILLING TO SPEND AN HOUR SEARCHING FOR HOW TO DO SO.",2,60,5.0.0.11,2020-05-15 05:42:00,"Tasks can be easily created in multiple ways. Reminders, Subtasks and Notes can be added directly from the task menu. We welcome you to learn more on how to utilize them, on our Help Center- support.any.do. To upgrade, simply open Profile - Upgrade to Premium. The Premium ad only shows up when you first open the app or click on a Premium feature.",2020-05-17 14:46:06,newest,com.anydo
gp:AOqpTOGJ94vt_qK89EQSWntDZ_cVWNY4Jm-MofX7ebz28gxYD_PfMUzBFxvVo5V9vzVkJgamkWXubyUVsbYsug,Drian S,https://play-lh.googleusercontent.com/a-/AOh14GjXjGCqwUiKKZ0WwRyAcMfQm54TDwZIFJx1hRaovg,"Whuup, sorry, need to pay for unlimited daily task. Nope",2,0,,2020-05-14 23:08:08,Daily tasks are free.,2020-05-15 01:25:57,newest,com.anydo
gp:AOqpTOEBQXmFPdoxcs_nuQqlk9Gl7AuQf12MikXhbc5pSaZWI2I2eGgOkyWs5WdQJY8RBQx389SrP7c4F94fnw,Ashley Swindell,https://play-lh.googleusercontent.com/a-/AOh14GilnXMOSggGBbftLLceYW-9emBdljkY_7SRZhLz,"Buggy interface. The grocery list feature is fine but the schedule is terrible. It kept changing event details after I saved. I had to go back in and turn off alarms for previously saved events (that I had alarms off). And it would NOT let me create an all day event that was only scheduled one day. No matter how many times I changed the dates it kept including the day before in my ""all day"" event. And then when I would try to edit it, it would change completely to two days before. What a mess.",2,30,5.0.0.11,2020-05-13 18:33:37,"We are not aware of any issues with editing the calendar, so that sounds odd. Please send us a bug report via your app Settings - Support, we will be happy to get to the bottom of this for you.",2020-05-14 14:03:54,newest,com.anydo
gp:AOqpTOGGoioU1T9Iq4bpEmhiC5pRBiIi8VB8qQwsAfndDaJq4CMDw6m_4_KFBpsNw3f695EwDd4Y3sMPgAlTpQ,Ron N,https://play-lh.googleusercontent.com/-pR5QqUS2KQg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnDiz035Aj6ioO2EuMuo1Shlkq9RQ/photo.jpg,Free version is very limited compared to Ticktick and Microsoft To Do.,2,1,,2020-05-11 09:59:51,"90% of the app is completely free, including all core functionality, and unlike similar apps, we allow our users to enjoy most of the features for as long and as much as they wish without any 3rd party ads or a requirement to upgrade :)",2020-05-12 14:44:15,newest,com.anydo
gp:AOqpTOG_Fdx_j7z5ougDaWViLPZSuwMVgMrPHtNLEVXGVDK46YkiA0IfxBp_PZULa2UQ3IExlLKbAEhFPPV1yQ,Cecil Maroh,https://play-lh.googleusercontent.com/-LjIy--6wGEA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmpamEOp6jj8HqD7nvzcdw4ZhihSw/photo.jpg,"I've enjoyed using this app since I got it two weeks ago until recently, when it began crashing when I'd add tasks.",2,3,5.0.0.11,2020-05-09 17:25:33,"Sorry about that! We are unaware of any issues with the app crashing when adding tasks, so that's odd. Please submit a bug report via your app Settings - Support with more details about what is happening, so our team can look into it for you!",2020-05-12 13:48:14,newest,com.anydo
gp:AOqpTOEBNPjfedwhXyxc66K1tWiFc79lk7K94ZU0vesz-desJMdfXgaN86ExPAhbnv2LI7-At9pSonPPunwvKg,Christopher Thomson,https://play-lh.googleusercontent.com/a-/AOh14GgaOYh0GB-4OZCyhckkmsUMbQK8COby1Msc-rGnxw,"The grocery list is not syncing properly and is missing items that my wife added on her phone. This has caused issues for us where I've missed items when shopping. This is particularly bad considering the current quarantine and the fact that I have to queue up to get into the shop in the first place. I've tested and when I add the item ""snacks"" on my wife's phone they don't appear on my grocery list. I can not recommend this app currently because of this.",2,45,5.0.0.11,2020-05-07 18:29:46,"We are unaware of any issues with sharing lists, so that's odd. Please make sure that you are sharing the list according to the instructions on our Help Center here- https://support.any.do/sharing-lists-and-tasks/. If you're still experiencing issues, please submit a bug via Settings - Support, we will be happy to look into this for you :)",2020-05-10 14:08:54,newest,com.anydo
gp:AOqpTOF7BtZ7BJP7FV4fQeJcLgnDQ4eyPDElAH03gAWT-MKVKLgshLtiDCOWWkLpkCisaV6gbHBLdcmpSQwUWA,Cow cow,https://play-lh.googleusercontent.com/a-/AOh14GiKRZNKYYdniq-41d2g85k353KVyRGj-TfMk2NY6Q,I mean the app started seeming really nice and has a lot of work put into it but here me out if your looking for a app that is free and dont want to spend $ for daily reminders this is not it but if you dont mind paying like 7 $ this your app and with that 7 dollars you can get cool extra stuff,2,13,5.0.0.10,2020-05-05 12:42:06,"Please note that you may add unlimited Tasks and Reminders and Notifications! 90% of the app is completely free, including all core functionality, we allow our users to enjoy most of the features for as long and as much as they wish without any 3rd party ads or a requirement to upgrade :)",2020-05-05 16:19:10,newest,com.anydo
gp:AOqpTOHQlyjd8PJM1EPj_L-tfVwEfNWJIltknKbEP6-kK7THNjC4jXlovhT_gnP8xp_KKp50aRrIGkqx4mXkAg,Richard Nassour,https://play-lh.googleusercontent.com/-GtjpTaM2vcQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckz33HaXuuHeDyJqvnXQdCwRBZhRQ/photo.jpg,a mess of features that don't serve me; cumbersome UX,2,0,,2020-05-04 16:54:15,We have an extensive Help Center detailing how to utilize the features -https://support.any.do/. You are also welcome to contact us at https://www.any.do/contact_form with any questions. We'll be happy for an updated review once you get to know the app better :),2020-05-05 16:05:36,newest,com.anydo
gp:AOqpTOE8zcsm_OQJyAof5k_N3Tly5lUd_vtYTkaF2On9UYEtsN__lD10Co30HfRqSVrN9mcZbmrKr1vzREz6uA,Johannas Gutenberg,https://play-lh.googleusercontent.com/a-/AOh14Gibsh1uIbwcYrPiNiOrDbrlHn1aIEC6L098DD_Y4ec,"When I saw that Dark Theme was premium only I stopped and uninstalled immediately. Frankly I was insulted. Are you hoping to squint me into submission? If I can't try your app comfortably then why bother? There are identical apps (I'm exploring now) that you're competing with, so think about making the app comfortable to use for free with restrictions I would pay to lift. It's like... youtube giving volume control only to premium members or test driving a new car without getting to use A/C.",2,1,,2020-05-02 17:40:38,"90% of the app is completely free, and unlike similar apps, we allow our users to enjoy all core features for as long and as much as they wish. Be advised that the dark theme was a part of the original Premium plan a few years back, however, we are working on adding it to the standard version in the near future, so keep an eye out :)",2020-05-05 15:04:16,newest,com.anydo
gp:AOqpTOHKZXr_OBgV_MoIoYt504r3zweF_UymToDkhQH0AZAUYZA8yF9ha1_Pc8n9Ynsj0EfUaSHvT5MmGvcB-A,Joyce Amirtharaj,https://play-lh.googleusercontent.com/a-/AOh14Gh6QAvOMzcMKYBn4mQqwJlUvDrXqWpu0APC3lCsfg,I have cancelled my subscription. An amount of Rs. 909.90 has been deducted from my account. Kindly refund the same. I'm not interested in the app,2,0,,2020-05-02 09:05:03,"A payment can only be made upon the user's authorization, and we allow you to switch up or cancel your subscription plan, in accordance with our TOS, and per the instructions on our Help Center- https://support.any.do/cancellations-refunds/. For further assistance, please contact us at https://www.any.do/contact_form, so we can look into this.",2020-05-04 15:02:25,newest,com.anydo
gp:AOqpTOEdD6HEvwNJ-NbJYNIqTWPBcgcQHzhGi4VSqOjTa6YYJyhaWIw1H77AqXz0b7V8_PZxvAU6PMniRC8qJQ,Mao Vera,https://play-lh.googleusercontent.com/-pV5SGqSCR3w/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmtecvpWd3sH3qoOSt7hKWr55Gz9Q/photo.jpg,"This app always put the things I haven't done to the next day. I don't like this. It should be stay at there if I didn't finished the work nor help me move to the next day and ask me to do it! If I didn't finished it, I'll continue the work tomorrow. I don't need you to help me move the task to the next day. It's annoying",2,11,5.0.0.10,2020-05-01 23:45:48,"Any.do's approach to task and project management is simplistic and our exclusive features help users remain focused and productive :) We recommend all new users to check out our extensive Help Center to better learn how to utilize the app- https://support.any.do. If you have any questions, please let us know here- https://www.any.do/contact_form",2020-05-04 14:57:28,newest,com.anydo
lg:AOqpTOG7sTn6I6BlC1PiixZGDXPcyTHcsRO11kMZQLR6yQ9EXOBry4VL9pDCXkNxvQ3etmmDqQSU5a07Dwhksg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lost another star for your reply to my previous comment. I like the ""moment"" notification. I like planning my day.. i hate the dumb sounds I can't turn off for every item I snooze.",2,1,4.19.0.6,2020-04-28 23:13:57,"Sorry about that. We will be happy to assist, should you contact us at https://www.any.do/contact_form with more details.",2020-05-03 15:05:04,newest,com.anydo
gp:AOqpTOFT6ToOGPV2oqfwh8GUoKPI1XFkAVtXL0Jmx8vQX6NwYgdS8mU2BvU_Aa_J0TrodbI6Z9vV7ifeu79D8w,Everton Ejike,https://play-lh.googleusercontent.com/-AL4QLqoOjLw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmxT3Da9q3pJinjdcvYUh_Cxqui4w/photo.jpg,"I'm sure the app is great seeing all the positive reviews not had earned. But having dark mode being ba premium feature is a deal breaker for me, because I would like to extensively test a product before considering a premium subscription but I can't get to use an app that forces light mode why all of my other apps are dark",2,49,4.19.0.6,2020-04-27 03:08:48,,,newest,com.anydo
gp:AOqpTOFgb-O_If0QGTUinx48-mOn4ryPiXwTjXGDijA7ZP-C7wUCM5RNaWmVh6IOQWeKes2tZNTwpvg4JDk4iQ,ali wajahat,https://play-lh.googleusercontent.com/-pQHYjkQFNBM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucljZ19LW77b3Zc9aQCk8d7iIpy1CA/photo.jpg,Not free,2,0,,2020-04-25 01:54:16,"90% of the app is completely free, including all core functionality, we allow our users to enjoy most of the features for as long and as much as they wish without any 3rd party ads or a requirement to upgrade :)",2020-04-28 16:40:58,newest,com.anydo
gp:AOqpTOGA7nBxTFoSjkrPhbpg6P6yXfaBQDkTwj9huCB-JTmugqL0V5GiLpTwa87BtrN1pcSA4qVjqnwuS6lffA,No F,https://play-lh.googleusercontent.com/-8XuujPuTKyk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclvG2tiYGS4_8to_rQvLzcvJeSKqQ/photo.jpg,"You can' t manage it easily per day, the interface is not clear when i click on a day I want to say only that day agenda not others around it. When i add a task it doesn t show me in which day is added - i have at least ten ideas to improve. They contact me, i will uninstall it for now. I submitted few complaints but there are more",2,74,4.19.0.6,2020-04-24 19:03:13,"Please note that you can display you agenda for 1 day at a time, by clicking on the three lines icon at the top left corner on your Calendar view. Tasks are created with a time stamp that you can view and modify the Reminder on the Task menu. To share your suggestions with us, simply contact us at- https://www.any.do/contact_form :)",2020-04-28 16:27:03,newest,com.anydo
